namevariant,preflabel,coords
searchable,canonical_form,geometry
Brootchia,Bharuch,Point(21.7133 72.9996)
Brootschia,Bharuch,Point(21.7133 72.9996)
Brotchia,Bharuch,Point(21.7133 72.9996)
Baroch,Bharuch,Point(21.7133 72.9996)
Kets Mandui,Kets Mandui,Point(0 0)
Suvali,Suvali,Point(21.162 72.634)
Soualy,Suvali,Point(21.162 72.634)
Suvali,Suvali,Point(21.162 72.634)
Sualy,Suvali,Point(21.162 72.634)
Soualij Strant,Suvali,Point(21.162 72.634)
Suhalij,Suvali,Point(21.162 72.634)
Airhaji,Airhaji,Point(0 0)
Adjarhadja,Airhaji,Point(0 0)
Adjer Hadja,Airhaji,Point(0 0)
Ajerhadia,Airhaji,Point(0 0)
Ajerhadja,Airhaji,Point(0 0)
Aijerhadja,Airhaji,Point(0 0)
Barus,Barus,Point(2.01866 98.4138)
Baros,Barus,Point(2.01866 98.4138)
Barras,Barus,Point(2.01866 98.4138)
Airbangis,Airbangis,Point(0.197582 99.3816)
Aijerbangies,Airbangis,Point(0.197582 99.3816)
Aijerbangis,Airbangis,Point(0.197582 99.3816)
Ajerbangis,Airbangis,Point(0.197582 99.3816)
Hatuwa,Hatuwa,Point(-3.51842 128.473)
Hatoua,Hatuwa,Point(-3.51842 128.473)
Pelauw,Hatuwa,Point(-3.51842 128.473)
Pelau,Hatuwa,Point(-3.51842 128.473)
Painan,Painan,Point(-1.35085 100.575)
Silida,Painan,Point(-1.35085 100.575)
Sillida,Painan,Point(-1.35085 100.575)
Zelida,Painan,Point(-1.35085 100.575)
Zilida,Painan,Point(-1.35085 100.575)
Zillida,Painan,Point(-1.35085 100.575)
Salido Ketjil,Painan,Point(-1.35085 100.575)
Pinang,Painan,Point(-1.35085 100.575)
Padang,Padang,Point(-0.947528 100.355)
Padang,Padang,Point(-0.947528 100.355)
Padangh,Padang,Point(-0.947528 100.355)
Tiku,Tiku,Point(0 0)
Ticous,Tiku,Point(0 0)
Tico,Tiku,Point(0 0)
Tikoes,Tiku,Point(0 0)
Tacauw,Tiku,Point(0 0)
Ticou,Tiku,Point(0 0)
Pariaman,Pariaman,Point(-0.627581 100.118)
Priaman,Pariaman,Point(-0.627581 100.118)
Priamang,Pariaman,Point(-0.627581 100.118)
Priamange,Pariaman,Point(-0.627581 100.118)
Natal,Natal,Point(0.555015 99.1134)
Natter,Natal,Point(0.555015 99.1134)
Indrapura,Indrapura,Point(-2.03925 100.949)
Indrapoura,Indrapura,Point(-2.03925 100.949)
Indapoura,Indrapura,Point(-2.03925 100.949)
Tappenoulie,Tappenoulie,Point(0 0)
Moaratanjong,Moaratanjong,Point(0 0)
Hanoi,Hanoi,Point(21.0134 105.858)
Tonquin,Hanoi,Point(21.0134 105.858)
Kupang,Kupang,Point(-10.159 123.598)
Timor,Kupang,Point(-10.159 123.598)
Coupan,Kupang,Point(-10.159 123.598)
Amurang,Amurang,Point(1.2163 124.598)
Ammourang,Amurang,Point(1.2163 124.598)
Amoerang,Amurang,Point(1.2163 124.598)
Amourang,Amurang,Point(1.2163 124.598)
Manado,Manado,Point(1.48694 124.838)
Manado,Manado,Point(1.48694 124.838)
Mijnado,Manado,Point(1.48694 124.838)
Menado,Manado,Point(1.48694 124.838)
Banggai,Banggai,Point(-1.61135 123.558)
Bangaij,Banggai,Point(-1.61135 123.558)
Bintauna,Bintauna,Point(0.880588 123.455)
Binta Oena,Bintauna,Point(0.880588 123.455)
Bintaoena,Bintauna,Point(0.880588 123.455)
Loji,Loji,Point(-1.50495 127.544)
Oeubi,Loji,Point(-1.50495 127.544)
Ouby,Loji,Point(-1.50495 127.544)
Oubij,Loji,Point(-1.50495 127.544)
Obi,Loji,Point(-1.50495 127.544)
Buol,Buol,Point(0 0)
Bwool,Buol,Point(0 0)
Bwooll,Buol,Point(0 0)
Siau,Siau,Point(2.75 125.417)
Syam,Siau,Point(2.75 125.417)
Chiauw,Siau,Point(2.75 125.417)
Chiauwe,Siau,Point(2.75 125.417)
Chiouw,Siau,Point(2.75 125.417)
Siaoe,Siau,Point(2.75 125.417)
Dodinga,Dodinga,Point(0.856644 127.644)
Dodingo,Dodinga,Point(0.856644 127.644)
Galela,Galela,Point(1.82377 127.84)
Galilla,Galela,Point(1.82377 127.84)
Castela,Castela,Point(0.755717 127.325)
Gamma Lamma,Castela,Point(0.755717 127.325)
Gammalamma,Castela,Point(0.755717 127.325)
Gammalama,Castela,Point(0.755717 127.325)
Gammelamma,Castela,Point(0.755717 127.325)
Gammelamme,Castela,Point(0.755717 127.325)
Gorontalo,Gorontalo,Point(0.542442 123.059)
Gorontale,Gorontalo,Point(0.542442 123.059)
Gorontalle,Gorontalo,Point(0.542442 123.059)
Gorontalo,Gorontalo,Point(0.542442 123.059)
Gorrontale,Gorontalo,Point(0.542442 123.059)
Ternate,Ternate,Point(0.8 127.383)
Ternaaten,Ternate,Point(0.8 127.383)
Ternaten,Ternate,Point(0.8 127.383)
Malayo,Ternate,Point(0.8 127.383)
Malaija,Ternate,Point(0.8 127.383)
Kema,Kema,Point(1.36488 125.076)
Keema,Kema,Point(1.36488 125.076)
Kema,Kema,Point(1.36488 125.076)
Limboto,Limboto,Point(0.638117 122.927)
Lambotto,Limboto,Point(0.638117 122.927)
Limbotte,Limboto,Point(0.638117 122.927)
Limbotto,Limboto,Point(0.638117 122.927)
Bacan,Bacan,Point(-0.419537 127.426)
Batchiaan,Bacan,Point(-0.419537 127.426)
Batchiam,Bacan,Point(-0.419537 127.426)
Batchian,Bacan,Point(-0.419537 127.426)
Batschian,Bacan,Point(-0.419537 127.426)
Bachian,Bacan,Point(-0.419537 127.426)
Bakian,Bacan,Point(-0.419537 127.426)
Makian,Makian,Point(0.333333 127.367)
Macquiaan,Makian,Point(0.333333 127.367)
Macquiam,Makian,Point(0.333333 127.367)
Macquian,Makian,Point(0.333333 127.367)
Makian,Makian,Point(0.333333 127.367)
Machian,Makian,Point(0.333333 127.367)
Parigi,Parigi,Point(-0.839394 120.188)
Parigie,Parigi,Point(-0.839394 120.188)
Parigij,Parigi,Point(-0.839394 120.188)
Parygy,Parigi,Point(-0.839394 120.188)
Pattani,Pattani,Point(6.86964 101.25)
Pattanij,Pattani,Point(6.86964 101.25)
Patani,Pattani,Point(6.86964 101.25)
Sanana,Sanana,Point(-2.05589 125.98)
Sullabessij,Sanana,Point(-2.05589 125.98)
Xsulla Bessie,Sanana,Point(-2.05589 125.98)
Xula Bessie,Sanana,Point(-2.05589 125.98)
Xulla Besje,Sanana,Point(-2.05589 125.98)
Xulla Bessij,Sanana,Point(-2.05589 125.98)
Xullabessie,Sanana,Point(-2.05589 125.98)
Xullabessij,Sanana,Point(-2.05589 125.98)
Voorburg fort,|Voorburg, fort|,Point(0.800905 127.384)
Voorburgh fort,|Voorburg, fort|,Point(0.800905 127.384)
Foorburg fort,|Voorburg, fort|,Point(0.800905 127.384)
Kotanaka fort,|Voorburg, fort|,Point(0.800905 127.384)
Santosa fort,|Voorburg, fort|,Point(0.800905 127.384)
Tolitoli,Tolitoli,Point(1.0397 120.815)
Tontolij,Tolitoli,Point(1.0397 120.815)
Tantoly,Tolitoli,Point(1.0397 120.815)
Totolij,Tolitoli,Point(1.0397 120.815)
Gitaislam,Gitaislam,Point(0 0)
Thoccho,Gitaislam,Point(0 0)
Tocheho,Gitaislam,Point(0 0)
Toseho,Gitaislam,Point(0 0)
Tosseho,Gitaislam,Point(0 0)
Tossehoe,Gitaislam,Point(0 0)
Toheso,Gitaislam,Point(0 0)
Tosjeo,Gitaislam,Point(0 0)
Terlucco,Terlucco,Point(0 0)
Tolucco,Terlucco,Point(0 0)
Taluco,Terlucco,Point(0 0)
Tolukko,Terlucco,Point(0 0)
Talouky,Terlucco,Point(0 0)
Taloyky,Terlucco,Point(0 0)
Tolouco,Terlucco,Point(0 0)
Tamma Callang,Tamma Callang,Point(0 0)
Tomocallang,Tamma Callang,Point(0 0)
Taliabu,Taliabu,Point(0 0)
Taljabo,Taliabu,Point(0 0)
Tahuna,Tahuna,Point(3.57724 125.573)
Taboecan,Tahuna,Point(3.57724 125.573)
Taboekan,Tahuna,Point(3.57724 125.573)
Mahebourg,Mahebourg,Point(-20.4067 57.7005)
Zuidoosterhaven,Mahebourg,Point(-20.4067 57.7005)
Oosterhaven,Mahebourg,Point(-20.4067 57.7005)
Mauritius,Mahebourg,Point(-20.4067 57.7005)
Vieux Grand Port,Mahebourg,Point(-20.4067 57.7005)
Mahebourg,Mahebourg,Point(-20.4067 57.7005)
Tatta,Tatta,Point(24.7445 67.9241)
Thatta,Tatta,Point(24.7445 67.9241)
Sindi,Tatta,Point(24.7445 67.9241)
Sindh,Tatta,Point(24.7445 67.9241)
Sind,Tatta,Point(24.7445 67.9241)
Puger,Puger,Point(-8.3721 113.476)
Poeger,Puger,Point(-8.3721 113.476)
Laha,Laha,Point(-3.7014 128.103)
Laha,Laha,Point(-3.7014 128.103)
Waai,Waai,Point(-3.56508 128.321)
Way,Waai,Point(-3.56508 128.321)
Waai,Waai,Point(-3.56508 128.321)
Waij,Waai,Point(-3.56508 128.321)
Ulat,Ulat,Point(-3.60076 128.711)
Oelath,Ulat,Point(-3.60076 128.711)
Oulath,Ulat,Point(-3.60076 128.711)
Kwandang,Kwandang,Point(0.899726 122.951)
Guandang,Kwandang,Point(0.899726 122.951)
Quandang,Kwandang,Point(0.899726 122.951)
Kuandang,Kwandang,Point(0.899726 122.951)
Gintota,Gintota,Point(6.06153 80.179)
Gindure,Gintota,Point(6.06153 80.179)
Gendure,Gintota,Point(6.06153 80.179)
Guidure,Gintota,Point(6.06153 80.179)
Gandure,Gintota,Point(6.06153 80.179)
Marichchukkaddi,Marichchukkaddi,Point(8.58063 79.9459)
Marsikattie,Marichchukkaddi,Point(8.58063 79.9459)
Martikatte,Marichchukkaddi,Point(8.58063 79.9459)
Bhaij Fals,Bhaij Fals,Point(0 0)
Bhaijfals,Bhaij Fals,Point(0 0)
Baai Fals,Bhaij Fals,Point(0 0)
Valsbaai,Bhaij Fals,Point(0 0)
C. Falço,Bhaij Fals,Point(0 0)
Kaap Vals,Bhaij Fals,Point(0 0)
Cabo Falço,Bhaij Fals,Point(0 0)
Waeputih,Waeputih,Point(-3.54615 127.921)
Wapottij,Waeputih,Point(-3.54615 127.921)
Waypoeti,Waeputih,Point(-3.54615 127.921)
Hambantota,Hambantota,Point(6.12387 81.1237)
Hambatota,Hambantota,Point(6.12387 81.1237)
onbekend Zuid-Afrika,onbekend Zuid-Afrika,Point(0 0)
Bloemfontein,Bloemfontein,Point(-29.1167 26.2167)
Bloemfontein,Bloemfontein,Point(-29.1167 26.2167)
Franschhoek,Franschhoek,Point(-33.9089 19.1193)
Fransehoek,Franschhoek,Point(-33.9089 19.1193)
Groote Schuur,Groote Schuur,Point(0 0)
Schuur,Groote Schuur,Point(0 0)
Elmina,Elmina,Point(5.08684 -1.35049)
Elmina,Elmina,Point(5.08684 -1.35049)
Mina,Elmina,Point(5.08684 -1.35049)
S. George del Mina,Elmina,Point(5.08684 -1.35049)
La Mina,Elmina,Point(5.08684 -1.35049)
St. George d'Elmina,Elmina,Point(5.08684 -1.35049)
Anomabu,Anomabu,Point(5.13 -1.2)
Anamaboe,Anomabu,Point(5.13 -1.2)
Anemabo,Anomabu,Point(5.13 -1.2)
Anamabou,Anomabu,Point(5.13 -1.2)
Anamabu,Anomabu,Point(5.13 -1.2)
Apam,Apam,Point(5.28 -0.74)
Apam,Apam,Point(5.28 -0.74)
Apong,Apam,Point(5.28 -0.74)
Appam,Apam,Point(5.28 -0.74)
Axim,Axim,Point(4.87153 -2.24004)
Axim,Axim,Point(4.87153 -2.24004)
Axem,Axim,Point(4.87153 -2.24004)
Atsyn,Axim,Point(4.87153 -2.24004)
Atsijn,Axim,Point(4.87153 -2.24004)
Achin,Axim,Point(4.87153 -2.24004)
Beyin,Beyin,Point(5.00074 -2.64548)
Beyin,Beyin,Point(5.00074 -2.64548)
Butri,Butri,Point(4.80337 -1.93946)
Butre,Butri,Point(4.80337 -1.93946)
Boutry,Butri,Point(4.80337 -1.93946)
Boetroe,Butri,Point(4.80337 -1.93946)
Boutrou,Butri,Point(4.80337 -1.93946)
Botury,Butri,Point(4.80337 -1.93946)
Boutri,Butri,Point(4.80337 -1.93946)
Cape Coast,Cape Coast,Point(5.105 -1.2405)
Cabocors,Cape Coast,Point(5.105 -1.2405)
Cabo Corso,Cape Coast,Point(5.105 -1.2405)
Oguaa,Cape Coast,Point(5.105 -1.2405)
Cors,Cape Coast,Point(5.105 -1.2405)
Corse,Cape Coast,Point(5.105 -1.2405)
Kaap Korso,Cape Coast,Point(5.105 -1.2405)
Dixcove,Dixcove,Point(4.79157 -1.95038)
Dikjeschoof,Dixcove,Point(4.79157 -1.95038)
Dickscove,Dixcove,Point(4.79157 -1.95038)
Goeree Island,Goeree Island,Point(14.6676 -17.3989)
Gorée,Goeree Island,Point(14.6676 -17.3989)
Goeree,Goeree Island,Point(14.6676 -17.3989)
Gorea,Goeree Island,Point(14.6676 -17.3989)
Komenda,Komenda,Point(5.0588 -1.46667)
Commany,Komenda,Point(5.0588 -1.46667)
Comendo,Komenda,Point(5.0588 -1.46667)
Commanians,Komenda,Point(5.0588 -1.46667)
Commenda,Komenda,Point(5.0588 -1.46667)
Comany,Komenda,Point(5.0588 -1.46667)
Comedo,Komenda,Point(5.0588 -1.46667)
Mouri,Mouri,Point(5.1304 -1.19981)
Mourée,Mouri,Point(5.1304 -1.19981)
Mouri,Mouri,Point(5.1304 -1.19981)
Mori,Mouri,Point(5.1304 -1.19981)
More,Mouri,Point(5.1304 -1.19981)
Moure,Mouri,Point(5.1304 -1.19981)
Mauri,Mouri,Point(5.1304 -1.19981)
Princes Town,Princes Town,Point(4.79473 -2.1353)
Pokesu,Princes Town,Point(4.79473 -2.1353)
Poquefoe,Princes Town,Point(4.79473 -2.1353)
Prinze Terre,Princes Town,Point(4.79473 -2.1353)
Bokeshoe,Princes Town,Point(4.79473 -2.1353)
Pocquessoe,Princes Town,Point(4.79473 -2.1353)
Rockeso,Princes Town,Point(4.79473 -2.1353)
Sekondi,Sekondi,Point(4.93832 -1.70898)
Sacunde,Sekondi,Point(4.93832 -1.70898)
Saconde,Sekondi,Point(4.93832 -1.70898)
Secondi,Sekondi,Point(4.93832 -1.70898)
Saccondee,Sekondi,Point(4.93832 -1.70898)
Kaekonde,Sekondi,Point(4.93832 -1.70898)
Sukkondi,Sekondi,Point(4.93832 -1.70898)
Senya Beraku,Senya Beraku,Point(5.385 -0.495)
Beraku,Senya Beraku,Point(5.385 -0.495)
Berque,Senya Beraku,Point(5.385 -0.495)
Berqun,Senya Beraku,Point(5.385 -0.495)
Senya Beraku,Senya Beraku,Point(5.385 -0.495)
Berku,Senya Beraku,Point(5.385 -0.495)
Barcu,Senya Beraku,Point(5.385 -0.495)
Bercoe,Senya Beraku,Point(5.385 -0.495)
Bercku,Senya Beraku,Point(5.385 -0.495)
Shama,Shama,Point(5.02 -1.625)
Chama,Shama,Point(5.02 -1.625)
Sama,Shama,Point(5.02 -1.625)
Shama,Shama,Point(5.02 -1.625)
Samma,Shama,Point(5.02 -1.625)
Schama,Shama,Point(5.02 -1.625)
Kronendal,Kronendal,Point(0 0)
Buitenverwachting,Buitenverwachting,Point(0 0)
Cuijlen de,Cuijlen de,Point(0 0)
Kuylen de,Cuijlen de,Point(0 0)
Malmesbury,Malmesbury,Point(-33.4584 18.7213)
Zwartland,Malmesbury,Point(-33.4584 18.7213)
Fuzhou,Fuzhou,Point(26.0586 119.306)
Hockzieuw,Fuzhou,Point(26.0586 119.306)
Hoksieu,Fuzhou,Point(26.0586 119.306)
Focheu,Fuzhou,Point(26.0586 119.306)
Hocsieu,Fuzhou,Point(26.0586 119.306)
Hochsieu,Fuzhou,Point(26.0586 119.306)
Fucheo,Fuzhou,Point(26.0586 119.306)
Qeshm,Qeshm,Point(26.9594 56.2732)
Kismus,Qeshm,Point(26.9594 56.2732)
Gnismich,Qeshm,Point(26.9594 56.2732)
Kismis,Qeshm,Point(26.9594 56.2732)
Sharkej,Sharkej,Point(0 0)
Sergees,Sharkej,Point(0 0)
Sirkhej,Sharkej,Point(0 0)
Sirches,Sharkej,Point(0 0)
Sirgees,Sharkej,Point(0 0)
Khambhat,Khambhat,Point(22.3139 72.6201)
Cambaya,Khambhat,Point(22.3139 72.6201)
Khambat,Khambhat,Point(22.3139 72.6201)
Cambaja,Khambhat,Point(22.3139 72.6201)
Cambaia,Khambhat,Point(22.3139 72.6201)
Cambaija,Khambhat,Point(22.3139 72.6201)
Muscat,Muscat,Point(23.5962 58.3947)
Musschat,Muscat,Point(23.5962 58.3947)
Mascatta,Muscat,Point(23.5962 58.3947)
Mosschetten,Muscat,Point(23.5962 58.3947)
Muskette,Muscat,Point(23.5962 58.3947)
Mascate,Muscat,Point(23.5962 58.3947)
Mascat,Muscat,Point(23.5962 58.3947)
Arakan,Arakan,Point(20.5911 93.1928)
Arackan,Arakan,Point(20.5911 93.1928)
Mrauk U,Arakan,Point(20.5911 93.1928)
Gulegule,Gulegule,Point(-3.81056 130.697)
Goelegoele,Gulegule,Point(-3.81056 130.697)
Goeli-Goeli,Gulegule,Point(-3.81056 130.697)
Raiebaagh,Raiebaagh,Point(0 0)
Banda Aceh,Banda Aceh,Point(5.55756 95.3143)
Atjeh,Banda Aceh,Point(5.55756 95.3143)
Achin,Banda Aceh,Point(5.55756 95.3143)
Achem,Banda Aceh,Point(5.55756 95.3143)
Atchim,Banda Aceh,Point(5.55756 95.3143)
Pegu,Pegu,Point(17.3372 96.4953)
Pegu,Pegu,Point(17.3372 96.4953)
Lawayang,Lawayang,Point(0 0)
Solor,Lawayang,Point(0 0)
Keelung,Chi-lung,Point(25.157 121.766)
Chi-lung,Chi-lung,Point(25.157 121.766)
Kelangh,Chi-lung,Point(25.157 121.766)
Quelang,Chi-lung,Point(25.157 121.766)
Jilong,Chi-lung,Point(25.157 121.766)
Heping,Chi-lung,Point(25.157 121.766)
Hoop op Constantia,Hoop op Constantia,Point(-34.0389 18.413)
Klein Constantia,Hoop op Constantia,Point(-34.0389 18.413)
Mangalore,Mangalore,Point(12.8488 74.8386)
Mangalor,Mangalore,Point(12.8488 74.8386)
Pallippuram,Pallippuram,Point(0 0)
Paliporto,Pallippuram,Point(0 0)
Padricotta Parri,Padricotta Parri,Point(0 0)
Edatouritti,Edatouritti,Point(0 0)
Maparany,Maparany,Point(0 0)
Poedoecoenatte,Poedoecoenatte,Point(0 0)
Aynamaka,Aynamaka,Point(0 0)
Poetenbare,Poetenbare,Point(0 0)
Nallur,Nallur,Point(0 0)
Naloer,Nallur,Point(0 0)
Nalloer,Nallur,Point(0 0)
Nalour,Nallur,Point(0 0)
Arandere,Arandere,Point(0 0)
Avissawella,Avissawella,Point(6.9518 80.2126)
Sitavaque,Avissawella,Point(6.9518 80.2126)
Situaque,Avissawella,Point(6.9518 80.2126)
Ruwanwella,Ruwanwella,Point(0 0)
Ruanelle,Ruwanwella,Point(0 0)
Tontotte,Tontotte,Point(0 0)
Chinnecallette Delle,Chinnecallette Delle,Point(0 0)
Chinecalattadele,Chinnecallette Delle,Point(0 0)
Erkelenchene,Erkelenchene,Point(0 0)
Erckelansiene,Erkelenchene,Point(0 0)
Pittuancarre,Pittuancarre,Point(0 0)
Hirado,Hirado,Point(33.3727 129.557)
Firando,Hirado,Point(33.3727 129.557)
Hirado,Hirado,Point(33.3727 129.557)
Firato,Hirado,Point(33.3727 129.557)
Tan-shui,Tan-shui,Point(25.1699 121.44)
Tamsuy,Tan-shui,Point(25.1699 121.44)
Tamsui,Tan-shui,Point(25.1699 121.44)
Tangswij,Tan-shui,Point(25.1699 121.44)
Missier,Missier,Point(0 0)
Tabanio fort,|Tabanio, fort|,Point(-3.75847 114.611)
Tabenjouw fort,|Tabanio, fort|,Point(-3.75847 114.611)
Soecawayana,Soecawayana,Point(0 0)
Soccawayana,Soecawayana,Point(0 0)
KajoeMeirah fort,|Kajoe Meirah, fort|,Point(0.762256 127.373)
Kalamatta fort,|Kajoe Meirah, fort|,Point(0.762256 127.373)
Kayumerah fort,|Kajoe Meirah, fort|,Point(0.762256 127.373)
KayuMerah fort,|Kajoe Meirah, fort|,Point(0.762256 127.373)
Kalamata fort,|Kajoe Meirah, fort|,Point(0.762256 127.373)
Ngofakiaha,Ngofakiaha,Point(0.36628 127.419)
Gnofficquia,Ngofakiaha,Point(0.36628 127.419)
Tabelolo fort,|Tabelolo, fort|,Point(0.277976 127.387)
Tabilolo fort,|Tabelolo, fort|,Point(0.277976 127.387)
Wailoa fort,|Tabelolo, fort|,Point(0.277976 127.387)
Waynitoe,Waynitoe,Point(-3.70547 128.16)
Serikkembelo,Serikkembelo,Point(-3.36092 127.944)
Cambello,Serikkembelo,Point(-3.36092 127.944)
Asaudi,Asaude,Point(-3.10868 127.959)
Assahoedi,Asaude,Point(-3.10868 127.959)
Asahudi,Asaude,Point(-3.10868 127.959)
Asaude,Asaude,Point(-3.10868 127.959)
onbekend China,onbekend China,Point(0 0)
Dender,Dender,Point(-4.5352 129.952)
Demmer (Lontor),Dender,Point(-4.5352 129.952)
Denner,Dender,Point(-4.5352 129.952)
Fombetokke,Fombetokke,Point(0 0)
Fornetocke,Fombetokke,Point(0 0)
Baghdad,Baghdad,Point(33.3333 44.4333)
Baghdad,Baghdad,Point(33.3333 44.4333)
Bagadeth,Baghdad,Point(33.3333 44.4333)
Band-e Kong,Band-e Kong,Point(26.5975 54.9383)
Bandar-e Kong,Band-e Kong,Point(26.5975 54.9383)
Bande Kong,Band-e Kong,Point(26.5975 54.9383)
Congo,Band-e Kong,Point(26.5975 54.9383)
Kung,Band-e Kong,Point(26.5975 54.9383)
Kongho,Band-e Kong,Point(26.5975 54.9383)
Jiddah,Jiddah,Point(21.5604 39.1631)
Djeddah,Jiddah,Point(21.5604 39.1631)
Jedda,Jiddah,Point(21.5604 39.1631)
Sjedda,Jiddah,Point(21.5604 39.1631)
Cidade de Iudda,Jiddah,Point(21.5604 39.1631)
Lar,Lar,Point(27.6838 54.3411)
Lar,Lar,Point(27.6838 54.3411)
Karaikal,Karaikal,Point(10.9272 79.8371)
Karikal,Karaikal,Point(10.9272 79.8371)
Carcal,Karaikal,Point(10.9272 79.8371)
Karkalla,Karaikal,Point(10.9272 79.8371)
Bangkok,Bangkok,Point(13.7333 100.5)
Bankock,Bangkok,Point(13.7333 100.5)
Bancok,Bangkok,Point(13.7333 100.5)
Bankoq,Bangkok,Point(13.7333 100.5)
Sukadana,Sukadana,Point(-1.22969 109.952)
Sukadana,Sukadana,Point(-1.22969 109.952)
Saccadan,Sukadana,Point(-1.22969 109.952)
Sucadano,Sukadana,Point(-1.22969 109.952)
Succadana,Sukadana,Point(-1.22969 109.952)
Moti,Moti,Point(0.433333 127.4)
Motir,Moti,Point(0.433333 127.4)
Moti,Moti,Point(0.433333 127.4)
Timor Moti,Moti,Point(0.433333 127.4)
Nussatello,Ureng,Point(-3.65195 127.907)
Monsatello,Ureng,Point(-3.65195 127.907)
Drie Gebroeders,Ureng,Point(-3.65195 127.907)
Poeloe Tiga,Ureng,Point(-3.65195 127.907)
Pulau Ela,Ureng,Point(-3.65195 127.907)
Nusatelu,Ureng,Point(-3.65195 127.907)
Ureng,Ureng,Point(-3.65195 127.907)
Geser,Geser,Point(-3.88207 130.897)
Geser,Geser,Point(-3.88207 130.897)
Gesser,Geser,Point(-3.88207 130.897)
Peng-Hu,Peng-Hu,Point(23.5529 119.548)
Pehoe,Peng-Hu,Point(23.5529 119.548)
Penghoe,Peng-Hu,Point(23.5529 119.548)
Penghu,Peng-Hu,Point(23.5529 119.548)
An-Ping,An-Ping,Point(22.9961 120.166)
Zeelandia,An-Ping,Point(22.9961 120.166)
Tayoan,An-Ping,Point(22.9961 120.166)
Taiouan,An-Ping,Point(22.9961 120.166)
Baliapal,Baliapal,Point(21.6514 87.2798)
Pipely,Baliapal,Point(21.6514 87.2798)
Ballipaal,Baliapal,Point(21.6514 87.2798)
Baliapal,Baliapal,Point(21.6514 87.2798)
Pipilipatan,Baliapal,Point(21.6514 87.2798)
Piepelij,Baliapal,Point(21.6514 87.2798)
Tokai,Tokai,Point(0 0)
Abanzee,Abanzee,Point(5.19421 -1.09547)
Abandzi,Abanzee,Point(5.19421 -1.09547)
Cormantijn,Abanzee,Point(5.19421 -1.09547)
Kormantin,Abanzee,Point(5.19421 -1.09547)
Kormantine,Abanzee,Point(5.19421 -1.09547)
Cormantin,Abanzee,Point(5.19421 -1.09547)
Cormentin,Abanzee,Point(5.19421 -1.09547)
Welgelegen,Welgelegen,Point(0 0)
Alphen,Alphen,Point(0 0)
Tengapatnam Malabaar,|Tengapatnam, Malabaar|,Point(8.23829 77.1718)
Tengapattanam Malabaar,|Tengapatnam, Malabaar|,Point(8.23829 77.1718)
Tegenepatnam Malabaar,|Tengapatnam, Malabaar|,Point(8.23829 77.1718)
Tengepatnam Malabaar,|Tengapatnam, Malabaar|,Point(8.23829 77.1718)
Maroantsetra,Maroantsetra,Point(-15.4356 49.7397)
Antongil baaivan,Maroantsetra,Point(-15.4356 49.7397)
Spakenbourg,Maroantsetra,Point(-15.4356 49.7397)
Spakenburg,Maroantsetra,Point(-15.4356 49.7397)
Kisar,Kisar,Point(-8.08333 127.2)
Kisser,Kisar,Point(-8.08333 127.2)
Maccisser,Kisar,Point(-8.08333 127.2)
Makisser,Kisar,Point(-8.08333 127.2)
Sermata,Sermata,Point(-8.21667 128.917)
Sermatte,Sermata,Point(-8.21667 128.917)
Cerematta,Sermata,Point(-8.21667 128.917)
Cerematten,Sermata,Point(-8.21667 128.917)
Vadodara,Vadodara,Point(22.3123 73.1888)
Vadodara,Vadodara,Point(22.3123 73.1888)
Baroda,Vadodara,Point(22.3123 73.1888)
Brodera,Vadodara,Point(22.3123 73.1888)
Brodra,Vadodara,Point(22.3123 73.1888)
Burhanpur,Burhanpur,Point(21.3101 76.2286)
Burhanpur,Burhanpur,Point(21.3101 76.2286)
Boerhanpoer,Burhanpur,Point(21.3101 76.2286)
Berampoer,Burhanpur,Point(21.3101 76.2286)
Maldah,Maldah,Point(25.0197 88.1361)
Malda,Maldah,Point(25.0197 88.1361)
Mirzapur,Mirzapur,Point(0 0)
Mirzapore,Mirzapur,Point(0 0)
Sherpur,Sherpur,Point(25.0159 90.0165)
Sherpur,Sherpur,Point(25.0159 90.0165)
Ceerpour,Sherpur,Point(25.0159 90.0165)
Ceerpoer Mirts,Sherpur,Point(25.0159 90.0165)
Khanakul,Khanakul,Point(0 0)
Cannacoel,Khanakul,Point(0 0)
Barahanagar,Barahanagar,Point(22.641 88.3722)
Baranagar,Barahanagar,Point(22.641 88.3722)
Bernagore,Barahanagar,Point(22.641 88.3722)
Barrenger,Barahanagar,Point(22.641 88.3722)
Hijili,Hijili,Point(0 0)
Hijili,Hijili,Point(0 0)
Vishakapatnam,Vishakapatnam,Point(17.6928 83.2145)
Vishakhapatnam,Vishakapatnam,Point(17.6928 83.2145)
Vizagapatam,Vishakapatnam,Point(17.6928 83.2145)
Golepallem,Golepallem,Point(0 0)
Golipalem,Golepallem,Point(0 0)
Shiraz,Shiraz,Point(29.62 52.5248)
Siras,Shiraz,Point(29.62 52.5248)
Shiraz,Shiraz,Point(29.62 52.5248)
Sjiraas,Shiraz,Point(29.62 52.5248)
Chiraas,Shiraz,Point(29.62 52.5248)
Nagulvancha,Nagulvancha,Point(0 0)
Nagelwanse,Nagulvancha,Point(0 0)
Narasapur,Narasapur,Point(16.4342 81.6957)
Narasapur,Narasapur,Point(16.4342 81.6957)
Narsapour,Narasapur,Point(16.4342 81.6957)
Nizampatnam,Nizampatnam,Point(15.9036 80.6668)
